other,num_reactions,num_comments,num_shares,num_likes,num_loves
5370,19,1,0,19,0
5371,172,501,227,103,66
5372,14,0,0,13,1
5373,207,1122,180,126,79
5374,219,590,125,160,55
5375,28,0,0,28,0
5376,25,1,0,25,0
5377,158,853,241,96,60
5378,226,524,133,117,106
5379,163,857,195,111,51
5380,193,544,234,115,76
5381,46,0,0,46,0
5382,132,722,161,84,44
5383,18,0,0,18,0
5384,163,767,176,98,64
5385,128,630,140,79,44
5386,14,0,0,14,0
5387,114,324,148,68,43
5388,153,423,104,77,73
5389,133,333,116,54,75
5390,143,1366,203,101,42
5391,11,0,0,11,0
5392,61,83,64,55,6
5393,7,0,0,7,0
5394,5,0,0,5,0
5395,18,0,1,18,0
5396,222,1800,183,142,67
5397,41,1,0,41,0
5398,149,429,117,95,50
5399,29,0,0,29,0
5400,30,1,0,30,0
5401,54,48,40,43,11
5402,163,354,150,100,60
5403,14,0,1,14,0
5404,30,0,0,30,0
5405,182,584,158,105,76
5406,13,0,0,13,0
5407,200,417,139,109,87
5408,38,0,1,38,0
5409,188,498,182,108,77
5410,180,439,123,113,62
5411,36,5,5,35,1
5412,19,0,0,19,0
5413,35,0,0,35,0
5414,178,1320,169,89,83
5415,198,473,112,109,87
5416,179,489,114,116,62
5417,34,1,0,34,0
5418,30,0,3,29,0
5419,169,881,141,83,82
5420,21,1,0,21,0
5421,41,0,4,41,0
5422,230,906,215,158,65
5423,236,703,141,155,76
5424,18,3,0,18,0
5425,4,0,0,4,0
5426,160,466,201,100,54
5427,24,0,1,24,0
5428,76,2,1,76,0
5429,201,672,154,131,67
5430,44,0,0,44,0
5431,29,1,1,29,0
5432,30,0,6,29,1
5433,232,457,113,140,76
5434,16,0,0,15,1
5435,38,0,0,38,0
5436,203,536,130,124,74
5437,9,0,0,9,0
5438,59,0,0,58,1
5439,174,346,115,106,65
5440,22,0,0,21,1
5441,52,0,8,52,0
5442,18,0,0,18,0
5443,72,2,0,71,1
5444,256,546,135,161,91
5445,12,0,0,12,0
5446,13,0,0,13,0
5447,162,352,101,85,72
5448,7,0,0,7,0
5449,38,3,0,38,0
5450,14,0,4,14,0
5451,113,592,127,92,18
5452,239,408,162,168,68
5453,37,1,1,37,0
5454,242,415,112,158,78
5455,19,0,0,19,0
5456,30,0,1,29,1
5457,63,3,0,61,1
5458,184,941,162,119,62
5459,32,0,1,32,0
5460,199,515,118,150,44
5461,84,79,77,70,12
5462,179,454,113,125,52
5463,8,0,1,8,0
5464,123,356,109,81,39
5465,52,39,14,39,12
5466,99,325,73,84,15
5467,170,726,148,100,64
5468,50,4,3,50,0
5469,23,1,0,23,0
5470,25,0,0,25,0
5471,206,378,149,137,67
5472,16,0,0,16,0
5473,25,0,0,25,0
5474,19,0,0,19,0
5475,128,571,110,92,35
5476,54,100,28,36,18
5477,10,0,0,10,0
5478,108,168,43,69,38
5479,122,307,70,93,24
5480,33,1,0,32,1
5481,228,1030,192,149,62
5482,152,358,121,94,54
5483,170,793,194,120,43
5484,165,1630,169,119,42
5485,552,0,3,551,1
5486,180,994,224,112,60
5487,172,9,2,169,1
5488,227,473,154,148,74
5489,9,0,0,9,0
5490,110,328,126,78,29
5491,27,0,0,27,0
5492,477,3,0,475,2
5493,213,1688,265,123,86
5494,7,0,0,7,0
5495,250,1,0,248,1
5496,175,1196,230,126,49
5497,129,215,145,97,30
5498,202,1311,175,126,70
5499,205,476,149,128,75
5500,136,270,114,80,49
5501,37,0,4,37,0
5502,164,1819,163,95,61
5503,173,1214,244,106,64
5504,177,706,186,98,77
5505,47,7,17,45,2
5506,242,744,193,154,85
5507,27,1,0,27,0
5508,225,559,166,125,98
5509,22,0,1,22,0
5510,8,0,0,8,0
5511,238,815,165,136,96
5512,235,1278,212,171,60
5513,25,0,1,25,0
5514,29,4,0,29,0
5515,17,0,0,17,0
5516,46,0,0,45,1
5517,362,745,199,190,168
5518,209,0,1,203,3
5519,23,1,0,23,0
5520,290,915,240,166,119
5521,41,0,1,40,1
5522,267,1221,259,176,90
5523,11,0,0,11,0
5524,143,0,1,143,0
5525,225,1085,204,140,82
5526,13,0,0,13,0
5527,237,1430,243,163,68
5528,11,0,0,11,0
5529,345,1019,162,237,105
5530,10,0,0,10,0
5531,252,885,242,182,70
5532,168,718,172,91,74
5533,8,1,0,8,0
5534,257,1096,206,143,110
5535,316,1080,194,177,135
5536,13,0,0,13,0
5537,281,809,171,181,97
5538,285,778,171,170,110
5539,195,1176,209,106,85
5540,13,0,0,13,0
5541,239,1270,194,145,87
5542,270,898,233,174,91
5543,21,1,0,21,0
5544,307,1275,228,216,86
5545,12,0,0,12,0
5546,26,0,0,26,0
5547,21,0,0,21,0
5548,236,938,216,131,103
5549,258,1008,261,149,108
5550,33,2,1,33,0
5551,320,2021,362,202,114
5552,23,1,0,23,0
5553,60,4,0,60,0
5554,102,8,3,100,2
5555,268,1820,298,180,85
5556,49,0,0,48,0
5557,41,2,0,40,0
5558,239,938,212,163,71
5559,32,2,0,31,0
5560,17,0,0,16,1
5561,273,914,218,161,107
5562,229,1005,227,146,80
5563,21,0,0,21,0
5564,26,1,0,26,0
5565,212,551,187,114,95
5566,294,1689,284,185,103
5567,29,1,0,29,0
5568,239,548,188,139,96
5569,14,0,0,13,1
5570,296,656,253,168,121
5571,277,1270,311,175,98
5572,18,0,0,17,1
5573,292,1425,264,162,119
5574,18,0,0,18,0
5575,9,1,0,9,0
5576,34,1,0,32,2
5577,303,1003,242,160,137
5578,237,913,202,136,100
5579,22,3,0,21,1
5580,315,1050,274,164,143
5581,27,0,0,27,0
5582,13,0,0,12,1
5583,251,1145,261,112,133
5584,24,1,0,23,1
5585,81,0,1,80,1
5586,212,916,198,131,79
5587,440,1112,322,256,176
5588,16,0,1,15,1
5589,349,967,280,188,156
5590,29,0,2,29,0
5591,27,0,1,27,0
5592,354,1119,277,164,187
5593,7,0,0,7,0
5594,323,1908,261,207,112
5595,19,0,0,17,1
5596,52,0,6,51,1
5597,398,1942,322,196,198
5598,18,0,0,18,0
5599,6,1,0,6,0
5600,265,1138,254,140,120
5601,8,0,0,8,0
5602,253,1410,261,165,79
5603,264,1487,279,167,95
5604,15,0,0,15,0
5605,13,0,0,13,0
5606,21,0,0,19,1
5607,392,1972,312,214,168
5608,266,736,229,168,94
5609,10,0,0,9,1
5610,19,0,0,18,1
5611,359,1092,242,203,151
5612,331,1017,285,177,146
5613,19,0,0,18,1
5614,11,0,1,11,0
5615,7,0,2,7,0
5616,287,3800,406,202,81
5617,22,1,0,21,0
5618,9,0,0,9,0
5619,21,2,0,21,0
5620,22,0,0,22,0
5621,21,1,0,21,0
5622,26,2,0,26,0
5623,47,0,0,47,0
5624,291,1169,257,161,123
5625,23,0,1,23,0
5626,16,3,0,16,0
5627,4,0,0,4,0
5628,11,2,0,11,0
5629,39,0,0,39,0
5630,204,1059,235,134,66
5631,28,0,0,28,0
5632,11,0,1,11,0
5633,5,0,0,5,0
5634,8,0,0,8,0
5635,12,0,0,12,0
5636,199,603,199,134,63
5637,23,0,1,21,2
5638,12,0,0,12,0
5639,12,0,0,12,0
5640,46,2,2,45,1
5641,315,1247,274,206,106
5642,16,2,1,16,0
5643,18,0,0,17,0
5644,13,2,1,13,0
5645,304,1069,338,199,103
5646,13,0,0,12,1
5647,2,0,0,2,0
5648,3,0,0,2,1
5649,13,0,0,12,1
5650,9,0,0,9,0
5651,18,3,0,17,1
5652,240,1212,374,153,81
5653,16,1,0,16,0
5654,6,0,0,6,0
5655,15,1,0,15,0
5656,7,0,0,7,0
5657,11,0,0,10,1
5658,7,0,1,7,0
5659,1,0,0,1,0
5660,8,1,0,8,0
5661,7,0,0,7,0
5662,30,0,0,29,1
5663,229,695,251,134,87
5664,10,0,0,10,0
5665,7,0,0,6,1
5666,2,0,0,2,0
5667,29,1,1,28,1
5668,35,0,0,35,0
5669,22,0,0,22,0
5670,168,449,188,111,57
5671,11,0,0,11,0
5672,18,0,0,18,0
5673,20,0,0,19,1
5674,33,0,0,33,0
5675,13,0,0,13,0
5676,11,0,0,11,0
5677,11,0,0,11,0
5678,187,722,176,108,77
5679,4,0,0,4,0
5680,7,0,0,7,0
5681,36,2,1,36,0
5682,55,0,5,53,2
5683,287,709,196,171,109
5684,137,162,0,136,0
5685,7,0,1,7,0
5686,18,0,0,18,0
5687,241,2,0,234,4
5688,8,0,0,8,0
5689,11,0,0,11,0
5690,19,2,0,19,0
5691,200,752,184,126,74
5692,29,3,0,29,0
5693,9,0,0,8,0
5694,187,415,264,114,70
5695,14,0,0,14,0
5696,21,2,0,19,2
5697,31,4,0,31,0
5698,48,0,3,48,0
5699,170,1762,257,110,54
5700,11,0,0,10,1
5701,4,0,0,4,0
5702,16,0,0,16,0
5703,27,3,3,27,0
5704,58,2,0,58,0
5705,258,470,235,139,117
5706,21,0,0,21,0
5707,3,0,0,3,0
5708,46,0,0,46,0
5709,264,459,200,116,147
5710,1,0,0,1,0
5711,11,0,0,11,0
5712,41,0,2,41,0
5713,196,466,166,128,65
5714,10,0,0,10,0
5715,11,2,0,11,0
5716,109,202,167,75,32
5717,17,1,0,17,0
5718,20,0,0,20,0
5719,29,1,0,28,1
5720,50,0,0,50,0
5721,6,0,0,6,0
5722,292,898,262,170,116
5723,12,0,0,12,0
5724,13,0,0,13,0
5725,27,0,0,27,0
5726,7,0,0,7,0
5727,283,519,295,193,88
5728,37,6,0,37,0
5729,9,0,0,9,0
5730,265,664,191,160,101
5731,5,0,0,5,0
5732,18,1,0,17,1
5733,386,1912,394,246,137
5734,7,0,0,7,0
5735,9,0,0,9,0
5736,15,3,0,14,1
5737,16,0,0,16,0
5738,25,2,0,25,0
5739,23,0,0,23,0
5740,432,924,287,252,173
5741,15,0,0,15,0
5742,23,0,0,23,0
5743,17,0,0,17,0
5744,55,0,3,55,0
5745,274,1140,300,168,98
5746,18,0,0,18,0
5747,18,0,0,18,0
5748,38,0,0,37,0
5749,18,0,0,18,0
5750,22,0,0,22,0
5751,61,1,1,61,0
5752,54,0,0,54,0
5753,431,3450,533,329,90
5754,11,0,0,11,0
5755,20,0,0,20,0
5756,12,0,0,12,0
5757,16,1,0,16,0
5758,330,2409,397,207,118
5759,10,0,0,10,0
5760,29,0,1,29,0
5761,44,0,0,43,1
5762,43,0,0,43,0
5763,355,1249,349,245,100
5764,51,4,0,51,0
5765,16,0,0,16,0
5766,83,13,0,80,2
5767,42,0,0,40,0
5768,24,0,1,22,2
5769,17,0,0,16,1
5770,433,1814,451,269,160
5771,16,0,0,16,0
5772,23,0,1,23,0
5773,20,0,0,20,0
5774,15,0,0,15,0
5775,14,0,0,14,0
5776,321,1594,318,164,149
5777,30,1,0,30,0
5778,10,0,0,10,0
5779,33,0,0,32,1
5780,37,4,0,37,0
5781,45,2,0,45,0
5782,8,0,0,8,0
5783,22,0,0,22,0
5784,337,2638,270,175,156
5785,18,3,0,18,0
5786,233,1039,280,161,70
5787,29,0,0,29,0
5788,276,306,285,158,113
5789,158,234,92,108,48
5790,19,0,0,19,0
5791,35,0,0,35,0
5792,41,5,0,41,0
5793,26,0,0,26,0
5794,244,1356,332,176,67
5795,22,1,1,22,0
5796,29,0,1,29,0
5797,40,0,0,40,0
5798,256,2979,434,195,50
5799,12,0,0,12,0
5800,15,0,0,15,0
5801,19,0,0,19,0
5802,226,359,342,149,73
5803,26,0,1,26,0
5804,22,3,0,22,0
5805,46,10,1,46,0
5806,54,0,0,54,0
5807,335,2112,597,201,131
5808,13,1,0,13,0
5809,38,0,0,38,0
5810,223,1950,433,155,64
5811,14,0,0,13,1
5812,11,0,0,11,0
5813,13,0,0,13,0
5814,160,326,300,127,32
5815,8,0,0,7,1
5816,24,2,1,23,1
5817,24,3,0,23,1
5818,36,0,0,35,1
5819,8,0,0,8,0
5820,269,783,357,146,117
5821,36,3,0,35,1
5822,12,0,0,11,1
5823,135,245,133,66,64
5824,22,0,0,22,0
5825,34,0,0,34,0
5826,230,1562,322,140,90
5827,50,0,0,44,0
5828,19,0,0,18,1
5829,15,0,0,14,1
5830,13,1,0,12,1
5831,1,0,0,0,1
5832,182,443,135,91,89
5833,24,0,0,22,2
5834,33,0,1,32,1
5835,42,0,0,41,1
5836,249,1244,469,143,103
5837,17,0,0,17,0
5838,19,0,2,19,0
5839,34,0,0,33,1
5840,322,1503,491,201,113
5841,9,0,0,9,0
5842,43,2,0,43,0
5843,385,1651,489,230,146
5844,38,3,1,38,0
5845,40,0,0,40,0
5846,166,1199,348,131,35
5847,17,1,0,17,0
5848,23,0,0,23,0
5849,8,0,0,7,1
5850,169,293,195,99,69
5851,23,4,0,23,0
5852,17,1,0,17,0
5853,28,0,3,28,0
5854,50,3,0,50,0
5855,79,0,0,79,0
5856,219,1172,274,114,104
5857,24,0,0,24,0
5858,29,4,0,29,0
5859,85,0,0,84,1
5860,185,519,301,134,46
5861,14,0,0,14,0
5862,193,800,336,126,64
5863,13,1,0,13,0
5864,50,1,0,49,1
5865,206,525,265,147,56
5866,46,0,0,46,0
5867,151,667,195,106,45
5868,31,3,0,30,1
5869,32,1,0,32,0
5870,255,505,187,168,80
5871,144,271,90,120,22
5872,11,0,0,11,0
5873,9,0,0,9,0
5874,64,100,68,57,7
5875,9,0,0,9,0
5876,11,0,0,11,0
5877,27,0,0,27,0
5878,8,0,0,8,0
5879,253,1051,334,155,93
5880,35,2,1,35,0
5881,26,1,1,25,1
5882,248,1382,299,182,65
5883,36,0,0,36,0
5884,180,307,217,153,25
5885,28,0,0,28,0
5886,45,6,2,43,1
5887,389,2798,564,233,152
5888,34,0,0,34,0
5889,23,1,0,22,1
5890,44,2,0,42,2
5891,520,2546,659,353,156
5892,116,337,109,78,37
5893,20,0,0,19,1
5894,339,1082,423,213,119
5895,28,0,0,27,1
5896,156,286,76,108,42
5897,42,0,0,40,2
5898,15,0,0,14,1
5899,38,1,0,37,1
5900,305,1415,418,186,117
5901,15,0,0,14,1
5902,2,0,0,2,0
5903,4,0,0,4,0
5904,171,236,82,70,100
5905,7,0,0,7,0
5906,9,0,0,9,0
5907,423,1661,584,266,152
5908,22,2,0,22,0
5909,136,250,51,102,32
5910,27,0,0,26,0
5911,15,0,0,15,0
5912,285,1293,295,167,111
5913,128,200,63,59,67
5914,18,1,0,18,0
5915,5,0,0,5,0
5916,325,798,354,200,120
5917,17,4,1,17,0
5918,15,0,0,15,0
5919,204,1200,307,162,39
5920,17,0,0,17,0
5921,186,325,253,109,71
5922,18,0,0,18,0
5923,11,0,0,10,1
5924,129,299,117,100,26
5925,34,0,0,34,0
5926,297,1133,444,216,75
5927,19,0,0,19,0
5928,18,0,1,18,0
5929,25,0,0,25,0
5930,260,1493,338,142,111
5931,24,0,0,24,0
5932,17,0,0,17,0
5933,148,390,210,123,24
5934,7,0,0,7,0
5935,17,0,0,17,0
5936,217,885,248,134,78
5937,25,0,0,25,0
5938,29,2,0,28,0
5939,223,349,251,156,61
5940,11,0,0,11,0
5941,17,0,0,17,0
5942,17,0,1,16,0
5943,23,0,0,23,0
5944,275,1113,431,168,105
5945,17,0,0,17,0
5946,18,0,1,18,0
5947,23,0,1,23,0
5948,300,1532,281,212,82
5949,14,0,0,14,0
5950,212,306,303,125,85
5951,29,2,0,29,0
5952,17,0,0,17,0
5953,25,1,0,24,1
5954,50,0,0,50,0
5955,306,1259,319,183,119
5956,36,2,0,34,0
5957,9,0,0,9,0
5958,44,2,1,44,0
5959,23,1,0,23,0
5960,314,1488,446,206,106
5961,20,0,1,19,1
5962,20,0,0,19,0
5963,18,0,0,18,0
5964,31,0,0,30,0
5965,24,2,1,24,0
5966,36,0,0,36,0
5967,413,1934,542,248,160
5968,9,1,1,9,0
5969,26,0,0,25,1
5970,45,1,0,45,0
5971,331,1082,522,238,90
5972,30,8,0,30,0
5973,15,2,0,15,0
5974,23,1,1,23,0
5975,17,2,0,17,0
5976,307,847,440,183,117
5977,33,0,0,33,0
5978,128,229,229,112,16
5979,17,0,0,17,0
5980,17,0,0,17,0
5981,17,0,0,17,0
5982,292,1194,379,150,133
5983,36,3,1,36,0
5984,248,592,302,160,85
5985,172,1056,258,68,100
5986,10,1,0,10,0
5987,13,1,1,13,0
5988,35,0,0,35,0
5989,275,625,491,161,114
5990,16,0,1,16,0
5991,27,1,1,27,0
5992,34,1,1,34,0
5993,39,2,0,39,0
5994,30,1,0,30,0
5995,412,1680,553,255,153
5996,13,0,0,13,0
5997,20,0,1,20,0
5998,9,0,0,9,0
5999,272,339,158,156,112
6000,268,816,529,188,73
6001,19,0,0,19,0
6002,249,1209,431,163,85
6003,10,1,0,10,0
6004,13,0,0,13,0
6005,40,2,0,40,0
6006,333,1307,492,233,96
6007,207,391,259,127,77
6008,27,2,0,27,0
6009,38,4,0,38,0
6010,25,0,0,24,1
6011,407,1374,757,283,117
6012,12,0,0,12,0
6013,9,1,0,8,1
6014,26,0,0,25,1
6015,241,383,257,106,135
6016,3,0,0,3,0
6017,15,3,0,15,0
6018,267,859,426,197,67
6019,23,1,0,23,0
6020,3,0,0,3,0
6021,10,0,0,10,0
6022,214,779,377,143,68
6023,5,1,0,5,0
6024,11,0,0,10,1
6025,248,433,303,172,73
6026,16,0,0,16,0
6027,20,0,0,20,0
6028,212,1006,496,178,32
6029,14,0,0,14,0
6030,13,0,0,13,0
6031,282,1591,438,168,109
6032,25,1,0,25,0
6033,8,0,0,8,0
6034,20,0,0,20,0
6035,224,545,231,108,111
6036,14,0,0,14,0
6037,21,0,0,21,0
6038,23,1,0,23,0
6039,195,294,274,115,77
6040,14,0,0,13,1
6041,11,0,0,11,0
6042,42,1,0,41,1
6043,160,1183,217,81,79
6044,9,0,0,9,0
6045,31,0,0,31,0
6046,182,1142,346,107,70
6047,29,0,0,29,0
6048,214,1550,388,157,56
6049,10,1,0,10,0
6050,159,175,233,122,36
6051,22,1,0,21,1
6052,14,0,0,14,0
6053,16,1,1,16,0
6054,13,0,0,13,0
6055,135,214,159,91,42
6056,8,0,0,8,0
6057,233,1168,404,155,76
6058,12,0,1,12,0
6059,33,1,0,33,0
6060,336,1532,428,226,104
6061,26,0,0,25,1
6062,233,405,333,181,48
6063,19,1,0,19,0
6064,20,0,0,20,0
6065,183,908,266,122,58
6066,25,2,0,25,0
6067,16,2,0,16,0
6068,49,4,0,49,0
6069,295,1357,474,235,56
6070,22,1,0,22,0
6071,14,1,0,14,0
6072,14,0,0,14,0
6073,230,1315,348,127,98
6074,26,0,0,26,0
6075,241,336,432,205,33
6076,19,0,0,19,0
6077,12,2,0,12,0
6078,33,3,0,33,0
6079,10,3,0,10,0
6080,166,287,153,91,75
6081,5,1,0,5,0
6082,32,2,0,32,0
6083,398,2314,742,320,73
6084,10,1,0,10,0
6085,296,1756,422,136,151
6086,173,221,248,114,53
6087,29,0,0,29,0
6088,271,1516,505,172,93
6089,19,2,0,19,0
6090,222,1711,463,163,56
6091,23,1,0,23,0
6092,17,0,0,17,0
6093,176,171,146,82,89
6094,21,0,0,21,0
6095,30,0,0,30,0
6096,394,2379,471,229,159
6097,3,0,0,3,0
6098,211,948,245,154,57
6099,24,4,0,24,0
6100,24,0,0,24,0
6101,281,1858,339,201,78
6102,12,0,0,12,0
6103,5,2,0,5,0
6104,9,0,0,9,0
6105,179,306,65,117,60
6106,20,1,1,20,0
6107,12,0,0,12,0
6108,144,238,113,120,23
6109,120,126,100,98,20
6110,10,0,0,10,0
6111,13,2,0,13,0
6112,13,0,0,13,0
6113,173,578,153,125,47
6114,19,0,0,19,0
6115,30,0,0,30,0
6116,232,1045,253,149,81
6117,32,6,1,32,0
6118,6,0,0,6,0
6119,15,0,1,15,0
6120,9,0,0,9,0
6121,0,0,0,0,0
6122,241,938,282,134,102
6123,18,0,0,18,0
6124,147,226,207,111,36
6125,197,505,110,126,63
6126,33,1,0,33,0
6127,18,3,0,18,0
6128,242,1153,303,180,58
6129,15,1,0,14,1
6130,12,1,0,12,0
6131,13,0,0,13,0
6132,202,377,117,116,84
6133,23,0,0,23,0
6134,7,0,0,7,0
6135,9,0,0,9,0
6136,24,0,0,24,0
6137,246,1035,322,191,51
6138,126,266,72,77,48
6139,9,0,0,9,0
6140,6,0,0,6,0
6141,8,0,0,7,1
6142,22,0,0,22,0
6143,288,953,304,185,100
6144,14,0,0,14,0
6145,6,0,0,6,0
6146,189,410,112,137,50
6147,13,0,0,13,0
6148,23,0,0,22,1
6149,22,0,0,22,0
6150,319,3053,403,213,98
6151,11,1,2,11,0
6152,23,0,2,23,0
6153,412,1485,452,288,121
6154,287,916,286,165,119
6155,10,0,0,10,0
6156,226,238,238,139,83
6157,22,0,0,21,1
6158,12,0,0,11,1
6159,28,5,0,28,0
6160,14,0,0,14,0
6161,394,2195,403,269,122
6162,31,2,0,31,0
6163,18,1,0,17,1
6164,4,0,0,4,0
6165,115,179,64,89,25
6166,27,0,0,27,0
6167,370,1049,300,269,94
6168,165,296,100,89,74
6169,13,1,0,13,0
6170,376,20,3,354,19
6171,255,7,4,249,6
6172,1704,21,3,1685,15
6173,205,39,4,197,4
6174,336,42,2,285,5
6175,111,2,1,110,1
6176,357,18,9,352,3
6177,114,7,0,109,3
6178,133,7,1,127,6
6179,532,32,4,480,47
6180,231,16,2,216,3
6181,684,38,14,676,7
6182,1627,30,3,1607,17
6183,791,34,2,770,16
6184,1404,39,5,1390,12
6185,824,106,6,810,10
6186,295,18,0,288,4
6187,1957,124,10,1908,27
6188,1730,161,4,1710,12
6189,1655,47,4,1632,9
6190,237,67,1,233,3
6191,360,22,10,347,2
6192,2635,308,11,2605,19
6193,324,45,3,280,0
6194,1271,94,9,1249,11
6195,851,100,11,834,5
6196,1992,36,1,1969,16
6197,4315,24,3,4241,51
6198,4114,104,3,4054,36
6199,95,3,2,90,2
6200,111,9,2,107,1
6201,796,143,9,791,5
6202,508,12,3,499,8
6203,2506,287,28,2483,9
6204,251,29,5,228,0
6205,1244,218,9,1226,5
6206,75,2,0,71,3
6207,867,90,11,858,1
6208,87,5,2,79,3
6209,614,78,15,599,7
6210,2420,75,17,2392,20
6211,86,5,3,80,2
6212,488,20,8,484,4
6213,157,16,3,145,1
6214,547,71,7,535,6
6215,1168,104,49,1133,17
6216,879,165,18,867,4
6217,114,6,1,108,3
6218,186,15,1,172,3
6219,1985,39,21,1961,11
6220,985,71,42,962,5
6221,376,20,3,354,19
6222,255,7,4,249,6
6223,1704,21,3,1685,15
6224,205,39,4,197,4
6225,336,42,2,285,5
6226,111,2,1,110,1
6227,357,18,9,352,3
6228,114,7,0,109,3
6229,133,7,1,127,6
6230,532,32,4,480,47
6231,231,16,2,216,3
6232,684,38,14,676,7
6233,1627,30,3,1607,17
6234,791,34,2,770,16
6235,1404,39,5,1390,12
6236,824,106,6,810,10
6237,295,18,0,288,4
6238,1957,124,10,1908,27
6239,1730,161,4,1710,12
6240,1655,47,4,1632,9
6241,237,67,1,233,3
6242,360,22,10,347,2
6243,2635,308,11,2605,19
6244,324,45,3,280,0
6245,1271,94,9,1249,11
6246,851,100,11,834,5
6247,1992,36,1,1969,16
6248,4315,24,3,4241,51
6249,4114,104,3,4054,36
6250,95,3,2,90,2
6251,111,9,2,107,1
6252,796,143,9,791,5
6253,508,12,3,499,8
6254,2506,287,28,2483,9
6255,251,29,5,228,0
6256,1244,218,9,1226,5
6257,75,2,0,71,3
6258,867,90,11,858,1
6259,87,5,2,79,3
6260,614,78,15,599,7
6261,2420,75,17,2392,20
6262,86,5,3,80,2
6263,488,20,8,484,4
6264,157,16,3,145,1
6265,547,71,7,535,6
6266,1168,104,49,1133,17
6267,879,165,18,867,4
6268,114,6,1,108,3
6269,186,15,1,172,3
6270,1985,39,21,1961,11
6271,985,71,42,962,5
6272,1918,1,10,1917,0
6273,151,2365,306,118,29
6274,3,0,0,3,0
6275,3,0,1,3,0
6276,205,1476,500,149,49
6277,123,110,7,113,9
6278,69,8,0,60,0
6279,130,1051,157,82,46
6280,5,0,0,5,0
6281,126,1641,196,81,42
6282,124,844,183,84,39
6283,34,4,0,32,0
6284,29,0,0,29,0
6285,18,0,0,18,0
6286,192,1949,321,89,99
6287,393,1529,292,307,80
6288,196,2904,618,139,46
6289,144,6,16,119,0
6290,8,0,1,8,0
6291,379,5491,466,190,161
6292,48,1,2,48,0
6293,44,1,0,39,0
6294,44,7,0,43,0
6295,382,3035,528,205,155
6296,1302,4066,372,1171,117
6297,1228,6,1,1225,0
6298,6,0,2,6,0
6299,185,1835,312,116,54
6300,261,3456,565,127,106
6301,36,5,0,34,2
6302,52,1,1,51,0
6303,192,1446,389,106,54
6304,236,2842,431,114,109
6305,144,545,65,114,18
6306,45,0,0,39,0
6307,292,3779,256,165,91
6308,416,5352,580,204,194
6309,26,1,0,22,0
6310,72,29,0,70,2
6311,370,6316,633,182,166
6312,216,4068,512,157,54
6313,62,11,1,61,1
6314,51,7,0,48,0
6315,54,0,0,45,0
6316,267,2606,269,227,26
6317,408,3994,560,336,64
6318,78,36,5,75,1
6319,38,0,0,35,1
6320,43,7,1,40,1
6321,180,2176,314,142,33
6322,188,2099,388,152,34
6323,37,0,0,37,0
6324,72,1,0,72,0
6325,12,0,0,12,0
6326,146,1569,316,89,49
6327,249,2609,572,207,24
6328,218,3000,353,152,58
6329,21,2,0,19,0
6330,133,28,0,127,6
6331,127,56,60,125,1
6332,30,0,0,29,0
6333,22,0,0,22,0
6334,31,0,0,31,0
6335,236,5237,526,138,97
6336,97,104,3,95,2
6337,197,1875,624,146,47
6338,34,8,0,33,1
6339,12,7,7,12,0
6340,63,21,1,62,1
6341,218,105,153,212,2
6342,246,2373,475,108,130
6343,34,5,0,33,1
6344,51,80,15,45,5
6345,122,71,65,117,5
6346,39,4,0,35,4
6347,27,0,0,24,1
6348,50,20,6,47,3
6349,123,166,16,114,9
6350,256,1435,429,217,34
6351,93,54,0,91,2
6352,123,25,28,123,0
6353,98,5,0,87,2
6354,51,1,4,47,3
6355,58,2,0,55,1
6356,47,16,0,46,1
6357,16,3,0,15,1
6358,22,11,1,20,1
6359,16,0,1,16,0
6360,374,6,17,366,2
6361,61,2,0,57,3
6362,42,0,1,40,1
6363,37,0,0,34,1
6364,75,28,0,58,16
6365,96,25,0,88,3
6366,55,83,1,52,1
6367,156,1970,292,103,40
6368,15,0,0,15,0
6369,281,2113,581,197,77
6370,110,566,238,103,5
6371,239,2574,419,140,95
6372,105,96,7,101,2
6373,18,0,0,17,0
6374,44,18,0,41,3
6375,19,6,1,14,4
6376,51,4,0,48,1
6377,67,276,34,57,7
6378,30,2,0,30,0
6379,155,851,153,76,78
6380,266,2068,453,198,62
6381,31,1,0,29,2
6382,225,32,17,221,3
6383,63,23,1,63,0
6384,4,0,0,4,0
6385,225,1660,355,189,31
6386,154,1138,408,128,25
6387,35,3,0,34,1
6388,236,2719,472,184,47
6389,166,102,0,165,1
6390,32,28,0,31,1
6391,26,0,0,26,0
6392,96,1084,266,80,13
6393,91,54,1,89,2
6394,62,1,0,62,0
6395,49,8,0,40,0
6396,13,2,0,11,0
6397,237,3958,336,166,65
6398,235,2685,440,188,38
6399,45,27,1,43,1
6400,47,4,0,39,0
6401,8,0,0,8,0
6402,364,4845,603,239,109
6403,84,54,0,84,0
6404,212,1957,363,147,64
6405,73,34,0,71,0
6406,195,195,2,193,0
6407,68,2,0,66,2
6408,43,0,20,42,1
6409,9,1,0,9,0
6410,122,524,100,101,21
6411,265,2744,897,197,63
6412,196,116,120,187,7
6413,116,65,0,116,0
6414,288,2555,484,230,52
6415,59,21,0,57,1
6416,9,4,0,9,0
6417,467,2948,496,295,161
6418,106,78,2,96,3
6419,136,126,0,136,0
6420,92,47,0,90,1
6421,45,0,0,42,1
6422,23,1,1,22,0
6423,27,2,0,24,0
6424,31,3,0,31,0
6425,6,0,0,6,0
6426,371,3789,462,267,95
